Collection|FileName|Xpath|Values
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:electronicMailAddress/gco:CharacterString|/DIF/Data_Center/Personnel[Role='TECHNICAL CONTACT']/Email
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:onlineResource/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Data_Center/Data_Center_URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode|distributor
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeList|http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeListValue|distributor
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributionOrderProcess/gmd:MD_StandardOrderProcess/gmd:fees/gco:CharacterString|/DIF/Distribution/Fees
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributionOrderProcess/gmd:MD_StandardOrderProcess/gmd:plannedAvailableDateTime/gco:DateTime|/DIF/Data_Set_Citation/Dataset_Release_DateT12:00:00
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:individualName/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Last_Name, /DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/First_Name/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Middle_Name
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:organisationName/gco:CharacterString|/DIF/Data_Center/Data_Center_Name/Short_Name > /DIF/Data_Center/Data_Center_Name/Long_Name
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:positionName/gco:CharacterString|DATA CENTER CONTACT
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:phone/gmd:CI_Telephone/gmd:voice/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Phone
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:phone/gmd:CI_Telephone/gmd:facsimile/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Fax
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Contact_Address/Address
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:city/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Contact_Address/City
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:administrativeArea/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Contact_Address/Province_or_State
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:postalCode/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Contact_Address/Postal_Code
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:country/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Contact_Address/Country
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:electronicMailAddress/gco:CharacterString|/DIF/Data_Center/Personnel[Role='DATA CENTER CONTACT']/Email
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:onlineResource/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Data_Center/Data_Center_URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode|distributor
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeList|http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributorContact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeListValue|distributor
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributionOrderProcess/gmd:MD_StandardOrderProcess/gmd:fees/gco:CharacterString|/DIF/Distribution/Fees
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:distributor/gmd:MD_Distributor/gmd:distributionOrderProcess/gmd:MD_StandardOrderProcess/gmd:plannedAvailableDateTime/gco:DateTime|/DIF/Data_Set_Citation/Dataset_Release_DateT12:00:00
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Related_URL[Type/Subtype='EOSDIS DATA POOL']/URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString|WWW:LINK-1.0-http--link
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:name/gco:CharacterString|/DIF/Related_URL/URL_Content_Type[Subtype='EOSDIS DATA POOL']/Type > EOSDIS DATA POOL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:description/gco:CharacterString|/DIF/Related_URL[Type/Subtype='EOSDIS DATA POOL']/Description
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Related_URL[Type/Subtype='OPENDAP DATA (DODS)']/URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString|WWW:LINK-1.0-http--link
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:name/gco:CharacterString|/DIF/Related_URL/URL_Content_Type[Subtype='OPENDAP DATA (DODS)']/Type > OPENDAP DATA (DODS)
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:description/gco:CharacterString|/DIF/Related_URL[Type/Subtype='OPENDAP DATA (DODS)']/Description
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Related_URL[Type/Subtype='OPENDAP DIRECTORY (DODS)']/URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString|WWW:LINK-1.0-http--link
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:name/gco:CharacterString|/DIF/Related_URL/URL_Content_Type[Subtype='OPENDAP DIRECTORY (DODS)']/Type > OPENDAP DIRECTORY (DODS)
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:description/gco:CharacterString|/DIF/Related_URL[Type/Subtype='OPENDAP DIRECTORY (DODS)']/Description
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Related_URL[Type/Subtype='THREDDS DIRECTORY']/URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString|WWW:LINK-1.0-http--link
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:name/gco:CharacterString|/DIF/Related_URL/URL_Content_Type[Subtype='THREDDS DIRECTORY']/Type > THREDDS DIRECTORY
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:description/gco:CharacterString|/DIF/Related_URL[Type/Subtype='THREDDS DIRECTORY']/Description
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Related_URL[Type/Subtype='ACCESS WEB SERVICE']/URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString|WWW:LINK-1.0-http--link
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:name/gco:CharacterString|/DIF/Related_URL/URL_Content_Type[Subtype='ACCESS WEB SERVICE']/Type > ACCESS WEB SERVICE
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:description/gco:CharacterString|/DIF/Related_URL[Type/Subtype='ACCESS WEB SERVICE']/Description
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Multimedia_Sample/URL
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString|WWW:LINK-1.0-http--link
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:name/gco:CharacterString|Multimedia Sample
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:description/gco:CharacterString|/DIF/Multimedia_Sample/Description
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:linkage/gmd:URL|/DIF/Data_Set_Citation/Online_Resource
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString|WWW:LINK-1.0-http--link
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:name/gco:CharacterString|Data Set Citation
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:distributionInfo/gmd:MD_Distribution/gmd:transferOptions/gmd:MD_DigitalTransferOptions/gmd:onLine/gmd:CI_OnlineResource/gmd:description/gco:CharacterString|/DIF/Data_Set_Citation/Dataset_Title
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:scope/gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode|dataset
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:scope/gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode/@codeList|http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#MD_ScopeCode
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:scope/gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode/@codeListValue|dataset
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AccuracyOfATimeMeasurement/gmd:nameOfMeasure/gco:CharacterString|Temporal Resolution
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AccuracyOfATimeMeasurement/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/@gml:id|d1e402
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AccuracyOfATimeMeasurement/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:identifier/@codeSpace|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AccuracyOfATimeMeasurement/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:derivationUnitTerm/@uom|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:nameOfMeasure/gco:CharacterString|Latitude Resolution
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/@gml:id|d1e386
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:identifier/@codeSpace|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:derivationUnitTerm/@uom|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:nameOfMeasure/gco:CharacterString|Longitude Resolution
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/@gml:id|d1e389
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:identifier/@codeSpace|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:derivationUnitTerm/@uom|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:nameOfMeasure/gco:CharacterString|Vertical Resolution
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/@gml:id|d1e395
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:identifier/@codeSpace|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:report/gmd:DQ_AbsoluteExternalPositionalAccuracy/gmd:result/gmd:DQ_QuantitativeResult/gmd:valueUnit/gml:DerivedUnit/gml:derivationUnitTerm/@uom|
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:dataQualityInfo/gmd:DQ_DataQuality/gmd:lineage/gmd:LI_Lineage/gmd:statement/gco:CharacterString|/DIF/Quality
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode|asNeeded
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode/@codeList|http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#MD_MaintenanceFrequencyCode
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode/@codeListValue|asNeeded
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:dateOfNextUpdate/gco:Date|/DIF/Future_DIF_Review_Date
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:maintenanceNote/gco:CharacterString|/DIF/DIF_Revision_History
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:individualName/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Last_Name, /DIF/Personnel[Role='DIF AUTHOR']/First_Name/DIF/Personnel[Role='DIF AUTHOR']/Middle_Name
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:phone/gmd:CI_Telephone/gmd:voice/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Phone
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:phone/gmd:CI_Telephone/gmd:facsimile/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Fax
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:deliveryPoint/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Contact_Address/Address
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:city/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Contact_Address/City
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:administrativeArea/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Contact_Address/Province_or_State
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:postalCode/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Contact_Address/Postal_Code
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:country/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Contact_Address/Country
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:contactInfo/gmd:CI_Contact/gmd:address/gmd:CI_Address/gmd:electronicMailAddress/gco:CharacterString|/DIF/Personnel[Role='DIF AUTHOR']/Email
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode|author
MetadataPaths|DIF2ISO_GCMD.xml|/gmd:MD_Metadata/gmd:metadataMaintenance/gmd:MD_MaintenanceInformation/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeList|http://www.isotc211.org/2005/resources/Codelist/gmxCodelists.xml#CI_RoleCode
